"year","subgroup","grade","subject","enrollment_status","n_eligible","n_test_takers","proficient_or_advanced","below_basic","basic","proficient","advanced"
2011,"FEMALE","grade 4","math","full_year",2388,2342,1122,370,850,853,269
2011,"FEMALE","grade 4","read","full_year",2388,2344,1109,305,930,881,228
2011,"FEMALE","grade 3","math","full_year",2351,2314,869,459,986,607,262
2011,"FEMALE","grade 3","read","full_year",2351,2315,1060,394,861,969,91
2011,"FEMALE","grade 7","math","full_year",2217,2191,1358,252,581,1045,313
2011,"FEMALE","grade 7","read","full_year",2217,2190,1209,146,835,840,369
2011,"FEMALE","grade 8","math","full_year",2162,2105,1320,231,554,1063,257
2011,"FEMALE","grade 8","read","full_year",2162,2106,1164,193,749,822,342
2011,"FEMALE","grade 10","math","full_year",2387,2210,991,425,794,848,143
2011,"FEMALE","grade 10","read","full_year",2387,2218,1121,288,809,813,308
2011,"AS7","all","math","full_year",529,498,417,20,61,206,211
2011,"AS7","all","read","full_year",529,499,360,34,105,242,118
2011,"AS7","grade 5","math","full_year",85,81,72,1,8,27,45
2011,"AS7","grade 5","read","full_year",85,81,63,6,12,42,21
2011,"AS7","grade 3","math","full_year",116,114,85,8,21,47,38
2011,"AS7","grade 3","read","full_year",116,114,76,14,24,72,4
2011,"AS7","grade 6","math","full_year",51,45,36,2,7,16,20
2011,"AS7","grade 6","read","full_year",51,45,34,0,11,23,11
2011,"AS7","grade 4","math","full_year",91,82,71,2,9,33,38
2011,"AS7","grade 4","read","full_year",91,82,64,3,15,40,24
2011,"AS7","grade 7","math","full_year",60,58,49,2,7,23,26
2011,"AS7","grade 7","read","full_year",60,58,42,4,12,21,21
2011,"AS7","grade 8","math","full_year",66,60,57,1,2,33,24
2011,"AS7","grade 8","read","full_year",66,60,47,4,9,28,19
2011,"AS7","grade 10","math","full_year",60,58,47,4,7,27,20
2011,"AS7","grade 10","read","full_year",60,59,34,3,22,16,18
2011,"BL7","all","math","full_year",25928,25203,10632,4988,9583,8666,1966
2011,"BL7","all","read","full_year",25928,25222,10418,4502,10302,8827,1591
2011,"BL7","grade 5","math","full_year",3789,3740,1469,763,1508,1163,306
2011,"BL7","grade 5","read","full_year",3789,3742,1547,649,1546,1374,173
2011,"BL7","grade 6","math","full_year",3599,3539,1442,574,1523,1086,356
2011,"BL7","grade 6","read","full_year",3599,3535,1382,589,1564,1269,113
2011,"BL7","grade 4","math","full_year",3764,3693,1462,809,1422,1216,246
2011,"BL7","grade 4","read","full_year",3764,3694,1410,774,1510,1255,155
2011,"BL7","grade 7","math","full_year",3702,3657,1947,565,1145,1583,364
2011,"BL7","grade 7","read","full_year",3702,3656,1677,436,1543,1286,391
2011,"BL7","grade 3","math","full_year",3554,3490,936,944,1610,725,211
2011,"BL7","grade 3","read","full_year",3554,3492,1222,888,1382,1135,87
2011,"BL7","grade 8","math","full_year",3625,3538,1978,490,1070,1647,331
2011,"BL7","grade 8","read","full_year",3625,3539,1667,493,1379,1318,349
2011,"BL7","grade 10","math","full_year",3895,3546,1398,843,1305,1246,152
2011,"BL7","grade 10","read","full_year",3895,3564,1513,673,1378,1190,323
2011,"HI7","all","math","full_year",3780,3655,1998,456,1201,1521,477
2011,"HI7","all","read","full_year",3780,3649,1730,517,1402,1420,310
2011,"HI7","grade 5","math","full_year",614,594,312,80,202,235,77
2011,"HI7","grade 5","read","full_year",614,595,277,95,223,243,34
2011,"HI7","grade 7","math","full_year",477,464,292,48,124,233,59
2011,"HI7","grade 7","read","full_year",477,462,232,41,189,169,63
2011,"HI7","grade 8","math","full_year",437,408,270,37,101,217,53
2011,"HI7","grade 8","read","full_year",437,406,214,49,143,157,57
2011,"HI7","grade 6","math","full_year",510,494,303,45,146,209,94
2011,"HI7","grade 6","read","full_year",510,494,236,51,207,206,30
2011,"HI7","grade 3","math","full_year",693,681,302,106,273,211,91
2011,"HI7","grade 3","read","full_year",693,679,267,135,277,239,28
2011,"HI7","grade 4","math","full_year",607,600,311,80,209,248,63
2011,"HI7","grade 4","read","full_year",607,597,274,104,219,239,35
2011,"HI7","grade 10","math","full_year",442,414,208,60,146,168,40
2011,"HI7","grade 10","read","full_year",442,416,230,42,144,167,63
2011,"WH7","all","math","full_year",2074,2036,1806,53,177,763,1043
2011,"WH7","all","read","full_year",2074,2036,1797,48,191,966,831
2011,"WH7","grade 4","math","full_year",389,381,351,1,29,159,192
2011,"WH7","grade 4","read","full_year",389,381,347,3,31,167,180
2011,"WH7","grade 7","math","full_year",243,240,220,4,16,63,157
2011,"WH7","grade 7","read","full_year",243,239,214,2,23,71,143
2011,"WH7","grade 6","math","full_year",257,254,218,13,23,75,143
2011,"WH7","grade 6","read","full_year",257,254,211,8,35,124,87
2011,"WH7","grade 3","math","full_year",469,464,397,11,56,180,217
2011,"WH7","grade 3","read","full_year",469,464,410,10,44,339,71
2011,"WH7","grade 5","math","full_year",336,334,293,11,30,128,165
2011,"WH7","grade 5","read","full_year",336,333,295,16,22,153,142
2011,"WH7","grade 8","math","full_year",213,210,194,9,7,90,104
2011,"WH7","grade 8","read","full_year",213,210,182,2,26,58,124
2011,"WH7","grade 10","math","full_year",167,153,133,4,16,68,65
2011,"WH7","grade 10","read","full_year",167,155,138,7,10,54,84
2011,"SPED","all","math","full_year",6291,5933,1196,2561,2176,883,313
2011,"SPED","all","read","full_year",6291,5938,1023,2734,2181,730,293
2011,"SPED","grade 7","math","full_year",927,908,237,350,321,180,57
2011,"SPED","grade 7","read","full_year",927,908,168,334,406,109,59
2011,"SPED","grade 5","math","full_year",924,909,167,452,290,116,51
2011,"SPED","grade 5","read","full_year",924,910,156,440,314,108,48
2011,"SPED","grade 3","math","full_year",724,699,138,323,238,90,48
2011,"SPED","grade 3","read","full_year",724,700,143,375,182,101,42
2011,"SPED","grade 8","math","full_year",973,926,249,304,373,208,41
2011,"SPED","grade 8","read","full_year",973,924,177,369,378,137,40
2011,"SPED","grade 6","math","full_year",923,896,138,378,380,87,51
2011,"SPED","grade 6","read","full_year",923,893,117,429,347,78,39
2011,"SPED","grade 4","math","full_year",834,814,163,353,298,125,38
2011,"SPED","grade 4","read","full_year",834,816,138,431,247,101,37
2011,"SPED","grade 10","math","full_year",986,781,104,401,276,77,27
2011,"SPED","grade 10","read","full_year",986,787,124,356,307,96,28
2011,"LEP","all","math","full_year",3371,3201,1563,457,1181,1190,373
2011,"LEP","all","read","full_year",3371,3190,1226,560,1404,1068,158
2011,"LEP","grade 5","math","full_year",571,548,260,88,200,196,64
2011,"LEP","grade 5","read","full_year",571,548,214,100,234,187,27
2011,"LEP","grade 3","math","full_year",763,744,331,113,300,230,101
2011,"LEP","grade 3","read","full_year",763,742,289,155,298,271,18
2011,"LEP","grade 8","math","full_year",318,277,146,34,97,124,22
2011,"LEP","grade 8","read","full_year",318,274,98,53,123,82,16
2011,"LEP","grade 6","math","full_year",403,370,200,37,133,148,52
2011,"LEP","grade 6","read","full_year",403,368,140,49,179,127,13
2011,"LEP","grade 4","math","full_year",661,635,326,80,229,260,66
2011,"LEP","grade 4","read","full_year",661,632,276,106,250,240,36
2011,"LEP","grade 7","math","full_year",347,330,180,41,109,139,41
2011,"LEP","grade 7","read","full_year",347,327,117,46,164,87,30
2011,"LEP","grade 10","math","full_year",308,297,120,64,113,93,27
2011,"LEP","grade 10","read","full_year",308,299,92,51,156,74,18
2011,"Economy","all","math","full_year",22516,22052,9049,4467,8536,7404,1645
2011,"Economy","all","read","full_year",22516,22056,8453,4191,9412,7314,1139
2011,"Economy","grade 5","math","full_year",3475,3443,1320,721,1402,1055,265
2011,"Economy","grade 5","read","full_year",3475,3445,1315,645,1485,1200,115
2011,"Economy","grade 6","math","full_year",3086,3045,1217,515,1313,935,282
2011,"Economy","grade 6","read","full_year",3086,3041,1080,531,1430,1001,79
2011,"Economy","grade 4","math","full_year",3511,3447,1310,769,1368,1093,217
2011,"Economy","grade 4","read","full_year",3511,3443,1228,757,1458,1107,121
2011,"Economy","grade 3","math","full_year",3424,3380,926,897,1557,706,220
2011,"Economy","grade 3","read","full_year",3424,3382,1109,921,1352,1021,88
2011,"Economy","grade 7","math","full_year",3050,3026,1592,477,957,1324,268
2011,"Economy","grade 7","read","full_year",3050,3025,1321,375,1329,1037,284
2011,"Economy","grade 8","math","full_year",2997,2950,1622,423,905,1367,255
2011,"Economy","grade 8","read","full_year",2997,2950,1277,442,1231,1038,239
2011,"Economy","grade 10","math","full_year",2973,2761,1062,665,1034,924,138
2011,"Economy","grade 10","read","full_year",2973,2770,1123,520,1127,910,213
2011,"Direct Cert","all","math","full_year",14092,13776,4856,3276,5644,4091,765
2011,"Direct Cert","all","read","full_year",14092,13780,4650,2986,6144,4102,548
2011,"Direct Cert","grade 4","math","full_year",2188,2156,723,550,883,616,107
2011,"Direct Cert","grade 4","read","full_year",2188,2153,680,530,943,627,53
2011,"Direct Cert","grade 5","math","full_year",2134,2117,666,525,926,552,114
2011,"Direct Cert","grade 5","read","full_year",2134,2119,712,464,943,652,60
2011,"Direct Cert","grade 8","math","full_year",1836,1800,859,317,624,750,109
2011,"Direct Cert","grade 8","read","full_year",1836,1801,686,307,808,586,100
2011,"Direct Cert","grade 6","math","full_year",1984,1967,684,389,894,539,145
2011,"Direct Cert","grade 6","read","full_year",1984,1965,630,378,957,587,43
2011,"Direct Cert","grade 3","math","full_year",2142,2118,483,642,993,384,99
2011,"Direct Cert","grade 3","read","full_year",2142,2117,580,663,874,536,44
2011,"Direct Cert","grade 7","math","full_year",1961,1942,918,353,671,775,143
2011,"Direct Cert","grade 7","read","full_year",1961,1941,770,273,898,615,155
2011,"Direct Cert","grade 10","math","full_year",1847,1676,523,500,653,475,48
2011,"Direct Cert","grade 10","read","full_year",1847,1684,592,371,721,499,93
2009,"All","all","math","full_year",31873,30350,13980,5676,10694,10669,3311
2009,"All","all","read","full_year",31873,30379,14160,3778,12441,12250,1910
2009,"All","grade 8","math","full_year",4559,4329,1914,898,1517,1657,257
2009,"All","grade 8","read","full_year",4559,4337,2019,519,1799,1706,313
2009,"All","grade 3","math","full_year",5016,4865,2148,939,1778,1417,731
2009,"All","grade 3","read","full_year",5016,4870,2299,694,1877,2115,184
2009,"All","grade 6","math","full_year",4481,4310,1935,803,1572,1486,449
2009,"All","grade 6","read","full_year",4481,4314,2281,434,1599,2084,197
2009,"All","grade 4","math","full_year",4542,4401,2230,726,1445,1666,564
2009,"All","grade 4","read","full_year",4542,4399,2020,687,1692,1696,324
2009,"All","grade 5","math","full_year",4702,4532,2043,783,1706,1487,556
2009,"All","grade 5","read","full_year",4702,4534,2112,555,1867,1896,216
2009,"All","grade 7","math","full_year",4600,4400,2190,768,1442,1726,464
2009,"All","grade 7","read","full_year",4600,4410,1904,503,2003,1563,341
2009,"All","grade 10","math","full_year",3973,3513,1520,759,1234,1230,290
2009,"All","grade 10","read","full_year",3973,3515,1525,386,1604,1190,335
2009,"MALE","all","math","full_year",15912,14985,6576,3188,5221,4956,1620
2009,"MALE","all","read","full_year",15912,15001,6158,2459,6384,5436,722
2009,"MALE","grade 8","math","full_year",2252,2115,876,526,713,759,117
2009,"MALE","grade 8","read","full_year",2252,2118,823,361,934,721,102
2009,"MALE","grade 6","math","full_year",2252,2146,896,470,780,673,223
2009,"MALE","grade 6","read","full_year",2252,2148,1029,283,836,956,73
2009,"MALE","grade 5","math","full_year",2407,2296,999,436,861,703,296
2009,"MALE","grade 5","read","full_year",2407,2298,937,366,995,851,86
2009,"MALE","grade 4","math","full_year",2314,2224,1077,427,720,812,265
2009,"MALE","grade 4","read","full_year",2314,2221,881,446,894,753,128
2009,"MALE","grade 3","math","full_year",2529,2447,1071,502,874,704,367
2009,"MALE","grade 3","read","full_year",2529,2448,1058,420,970,982,76
2009,"MALE","grade 7","math","full_year",2294,2167,1004,437,726,786,218
2009,"MALE","grade 7","read","full_year",2294,2173,825,340,1008,703,122
2009,"MALE","grade 10","math","full_year",1864,1590,653,390,547,519,134
2009,"MALE","grade 10","read","full_year",1864,1595,605,243,747,470,135
2009,"FEMALE","all","math","full_year",15961,15365,7404,2488,5473,5713,1691
2009,"FEMALE","all","read","full_year",15961,15378,8002,1319,6057,6814,1188
2009,"FEMALE","grade 3","math","full_year",2487,2418,1077,437,904,713,364
2009,"FEMALE","grade 3","read","full_year",2487,2422,1241,274,907,1133,108
2009,"FEMALE","grade 4","math","full_year",2228,2177,1153,299,725,854,299
2009,"FEMALE","grade 4","read","full_year",2228,2178,1139,241,798,943,196
2009,"FEMALE","grade 8","math","full_year",2307,2214,1038,372,804,898,140
2009,"FEMALE","grade 8","read","full_year",2307,2219,1196,158,865,985,211
2009,"FEMALE","grade 6","math","full_year",2229,2164,1039,333,792,813,226
2009,"FEMALE","grade 6","read","full_year",2229,2166,1252,151,763,1128,124
2009,"FEMALE","grade 5","math","full_year",2295,2236,1044,347,845,784,260
2009,"FEMALE","grade 5","read","full_year",2295,2236,1175,189,872,1045,130
2009,"FEMALE","grade 7","math","full_year",2306,2233,1186,331,716,940,246
2009,"FEMALE","grade 7","read","full_year",2306,2237,1079,163,995,860,219
2009,"FEMALE","grade 10","math","full_year",2109,1923,867,369,687,711,156
2009,"FEMALE","grade 10","read","full_year",2109,1920,920,143,857,720,200
2009,"AM7","all","math","full_year",26,25,21,1,3,12,9
2009,"AM7","all","read","full_year",26,25,20,1,4,15,5
2009,"AS7","all","math","full_year",440,419,351,11,57,174,177
2009,"AS7","all","read","full_year",440,418,316,11,91,246,70
2009,"AS7","grade 4","math","full_year",71,68,57,0,11,31,26
2009,"AS7","grade 4","read","full_year",71,68,53,3,12,37,16
2009,"AS7","grade 7","math","full_year",52,51,44,1,6,22,22
2009,"AS7","grade 7","read","full_year",52,51,41,0,10,29,12
2009,"AS7","grade 5","math","full_year",67,63,53,3,7,20,33
2009,"AS7","grade 5","read","full_year",67,63,46,2,15,38,8
2009,"AS7","grade 3","math","full_year",88,81,65,2,14,34,31
2009,"AS7","grade 3","read","full_year",88,81,58,2,21,53,5
2009,"AS7","grade 8","math","full_year",61,58,53,0,5,30,23
2009,"AS7","grade 8","read","full_year",61,57,40,1,16,26,14
2009,"AS7","grade 6","math","full_year",57,55,44,2,9,18,26
2009,"AS7","grade 6","read","full_year",57,55,46,1,8,39,7
2009,"AS7","grade 10","math","full_year",44,43,35,3,5,19,16
2009,"AS7","grade 10","read","full_year",44,43,32,2,9,24,8
2009,"BL7","all","math","full_year",26594,25279,10566,5240,9473,8602,1964
2009,"BL7","all","read","full_year",26594,25310,10873,3380,11057,9803,1070
2009,"BL7","grade 8","math","full_year",3933,3731,1503,843,1385,1356,147
2009,"BL7","grade 8","read","full_year",3933,3741,1648,472,1621,1452,196
2009,"BL7","grade 3","math","full_year",3949,3828,1489,832,1507,1041,448
2009,"BL7","grade 3","read","full_year",3949,3834,1638,593,1603,1546,92
2009,"BL7","grade 6","math","full_year",3771,3622,1478,753,1391,1213,265
2009,"BL7","grade 6","read","full_year",3771,3626,1786,393,1447,1687,99
2009,"BL7","grade 4","math","full_year",3661,3550,1600,678,1272,1283,317
2009,"BL7","grade 4","read","full_year",3661,3548,1470,611,1467,1302,168
2009,"BL7","grade 5","math","full_year",3870,3730,1510,718,1502,1199,311
2009,"BL7","grade 5","read","full_year",3870,3734,1575,501,1658,1485,90
2009,"BL7","grade 7","math","full_year",3949,3779,1781,701,1297,1486,295
2009,"BL7","grade 7","read","full_year",3949,3788,1533,454,1801,1323,210
2009,"BL7","grade 10","math","full_year",3461,3039,1205,715,1119,1024,181
2009,"BL7","grade 10","read","full_year",3461,3039,1223,356,1460,1008,215
2009,"HI7","all","math","full_year",3130,3000,1613,368,1019,1248,365
2009,"HI7","all","read","full_year",3130,3000,1481,361,1158,1309,172
2009,"HI7","grade 3","math","full_year",603,588,276,95,217,181,95
2009,"HI7","grade 3","read","full_year",603,587,282,92,213,262,20
2009,"HI7","grade 4","math","full_year",499,480,296,41,143,218,78
2009,"HI7","grade 4","read","full_year",499,480,229,66,185,198,31
2009,"HI7","grade 7","math","full_year",419,395,212,56,127,166,46
2009,"HI7","grade 7","read","full_year",419,396,172,48,176,143,29
2009,"HI7","grade 5","math","full_year",450,427,212,49,166,167,45
2009,"HI7","grade 5","read","full_year",450,426,204,47,175,188,16
2009,"HI7","grade 6","math","full_year",413,399,207,41,151,161,46
2009,"HI7","grade 6","read","full_year",413,399,229,40,130,218,11
2009,"HI7","grade 8","math","full_year",415,398,229,50,119,206,23
2009,"HI7","grade 8","read","full_year",415,397,202,44,151,174,28
2009,"HI7","grade 10","math","full_year",331,313,181,36,96,149,32
2009,"HI7","grade 10","read","full_year",331,315,163,24,128,126,37
2009,"WH7","all","math","full_year",1683,1627,1429,56,142,633,796
2009,"WH7","all","read","full_year",1683,1626,1470,25,131,877,593
2009,"WH7","grade 3","math","full_year",370,363,314,10,39,158,156
2009,"WH7","grade 3","read","full_year",370,363,318,7,38,252,66
2009,"WH7","grade 5","math","full_year",308,305,262,13,30,98,164
2009,"WH7","grade 5","read","full_year",308,304,280,5,19,179,101
2009,"WH7","grade 4","math","full_year",307,299,275,6,18,133,142
2009,"WH7","grade 4","read","full_year",307,299,266,6,27,158,108
2009,"WH7","grade 6","math","full_year",237,231,203,7,21,93,110
2009,"WH7","grade 6","read","full_year",237,231,217,0,14,137,80
2009,"WH7","grade 7","math","full_year",179,174,152,10,12,51,101
2009,"WH7","grade 7","read","full_year",179,174,157,1,16,67,90
2009,"WH7","grade 8","math","full_year",148,140,127,5,8,64,63
2009,"WH7","grade 8","read","full_year",148,140,127,2,11,54,73
2009,"WH7","grade 10","math","full_year",134,115,96,5,14,36,60
2009,"WH7","grade 10","read","full_year",134,115,105,4,6,30,75
2009,"SPED","all","math","full_year",5772,4843,685,2420,1738,617,68
2009,"SPED","all","read","full_year",5772,4858,763,1789,2306,736,27
2009,"SPED","grade 8","math","full_year",912,770,70,411,289,66,4
2009,"SPED","grade 8","read","full_year",912,775,91,317,367,89,2
2009,"SPED","grade 3","math","full_year",692,590,99,282,209,80,19
2009,"SPED","grade 3","read","full_year",692,593,116,216,261,114,2
2009,"SPED","grade 4","math","full_year",750,668,137,296,235,124,13
2009,"SPED","grade 4","read","full_year",750,666,118,256,292,110,8
2009,"SPED","grade 6","math","full_year",849,741,98,380,263,89,9
2009,"SPED","grade 6","read","full_year",849,743,151,243,349,149,2
2009,"SPED","grade 5","math","full_year",843,728,108,354,266,91,17
2009,"SPED","grade 5","read","full_year",843,730,132,286,312,126,6
2009,"SPED","grade 7","math","full_year",940,820,126,401,293,120,6
2009,"SPED","grade 7","read","full_year",940,824,97,289,438,94,3
2009,"SPED","grade 10","math","full_year",786,526,47,296,183,47,0
2009,"SPED","grade 10","read","full_year",786,527,58,182,287,54,4
2009,"LEP","all","math","full_year",3019,2870,1469,389,1012,1084,385
2009,"LEP","all","read","full_year",3019,2868,1274,378,1216,1164,110
2009,"LEP","grade 3","math","full_year",736,707,379,95,233,239,140
2009,"LEP","grade 3","read","full_year",736,706,365,98,243,339,26
2009,"LEP","grade 4","math","full_year",548,523,309,50,164,232,77
2009,"LEP","grade 4","read","full_year",548,523,235,78,210,209,26
2009,"LEP","grade 7","math","full_year",315,290,127,59,104,107,20
2009,"LEP","grade 7","read","full_year",315,290,84,45,161,72,12
2009,"LEP","grade 6","math","full_year",380,362,166,42,154,123,43
2009,"LEP","grade 6","read","full_year",380,362,186,39,137,179,7
2009,"LEP","grade 5","math","full_year",504,474,240,53,181,175,65
2009,"LEP","grade 5","read","full_year",504,474,221,52,201,204,17
2009,"LEP","grade 8","math","full_year",286,270,127,46,97,110,17
2009,"LEP","grade 8","read","full_year",286,268,87,41,140,81,6
2009,"LEP","grade 10","math","full_year",250,244,121,44,79,98,23
2009,"LEP","grade 10","read","full_year",250,245,96,25,124,80,16
2009,"Economy","all","math","full_year",22376,21433,8675,4502,8256,7060,1615
2009,"Economy","all","read","full_year",22376,21459,8645,3098,9716,7976,669
2009,"Economy","grade 8","math","full_year",3193,3051,1197,692,1162,1084,113
2009,"Economy","grade 8","read","full_year",3193,3057,1248,414,1395,1133,115
2009,"Economy","grade 3","math","full_year",3587,3485,1318,789,1378,924,394
2009,"Economy","grade 3","read","full_year",3587,3490,1404,598,1488,1331,73
2009,"Economy","grade 6","math","full_year",3161,3055,1201,634,1220,988,213
2009,"Economy","grade 6","read","full_year",3161,3059,1424,358,1277,1373,51
2009,"Economy","grade 4","math","full_year",3273,3186,1417,597,1172,1140,277
2009,"Economy","grade 4","read","full_year",3273,3184,1241,577,1366,1127,114
2009,"Economy","grade 5","math","full_year",3354,3241,1270,622,1349,1017,253
2009,"Economy","grade 5","read","full_year",3354,3242,1284,455,1503,1225,59
2009,"Economy","grade 7","math","full_year",3278,3156,1421,620,1115,1193,228
2009,"Economy","grade 7","read","full_year",3278,3165,1187,418,1560,1064,123
2009,"Economy","grade 10","math","full_year",2530,2259,851,548,860,714,137
2009,"Economy","grade 10","read","full_year",2530,2262,857,278,1127,723,134
2013,"All","all","math","full_year",32333,31532,16733,4735,10064,11643,5090
2013,"All","all","read","full_year",32333,31538,15625,4521,11392,12371,3254
2013,"All","grade 7","math","full_year",4537,4490,2607,603,1280,1790,817
2013,"All","grade 7","read","full_year",4537,4489,2506,346,1637,1685,821
2013,"All","grade 6","math","full_year",4564,4528,2381,673,1474,1500,881
2013,"All","grade 6","read","full_year",4564,4527,1905,860,1762,1657,248
2013,"All","grade 8","math","full_year",4237,4168,2726,411,1031,1969,757
2013,"All","grade 8","read","full_year",4237,4175,2308,475,1392,1772,536
2013,"All","grade 5","math","full_year",4545,4509,2307,572,1630,1489,818
2013,"All","grade 5","read","full_year",4545,4509,2431,494,1584,2077,354
2013,"All","grade 4","math","full_year",4586,4512,2620,677,1215,1869,751
2013,"All","grade 4","read","full_year",4586,4502,2337,565,1600,1895,442
2013,"All","grade 3","math","full_year",4892,4835,2081,869,1885,1479,602
2013,"All","grade 3","read","full_year",4892,4831,2113,985,1733,1822,291
2013,"All","grade 10","math","full_year",4666,4490,2011,930,1549,1547,464
2013,"All","grade 10","read","full_year",4666,4505,2025,796,1684,1463,562
2013,"MALE","all","math","full_year",16286,15808,8005,2701,5102,5549,2456
2013,"MALE","all","read","full_year",16286,15813,6892,2895,6026,5561,1331
2013,"MALE","grade 7","math","full_year",2323,2293,1270,344,679,875,395
2013,"MALE","grade 7","read","full_year",2323,2293,1121,237,935,778,343
2013,"MALE","grade 6","math","full_year",2291,2267,1112,416,739,717,395
2013,"MALE","grade 6","read","full_year",2291,2268,811,574,883,709,102
2013,"MALE","grade 8","math","full_year",2107,2066,1286,252,528,935,351
2013,"MALE","grade 8","read","full_year",2107,2071,984,321,766,767,217
2013,"MALE","grade 5","math","full_year",2310,2288,1107,351,830,705,402
2013,"MALE","grade 5","read","full_year",2310,2289,1093,339,857,933,160
2013,"MALE","grade 3","math","full_year",2480,2445,1027,483,935,696,331
2013,"MALE","grade 3","read","full_year",2480,2445,957,597,891,835,122
2013,"MALE","grade 4","math","full_year",2337,2291,1300,380,611,935,365
2013,"MALE","grade 4","read","full_year",2337,2285,1086,348,851,896,190
2013,"MALE","grade 10","math","full_year",2271,2158,903,475,780,686,217
2013,"MALE","grade 10","read","full_year",2271,2162,840,479,843,643,197
2013,"FEMALE","all","math","full_year",16047,15724,8728,2034,4962,6094,2634
2013,"FEMALE","all","read","full_year",16047,15725,8733,1626,5366,6810,1923
2013,"FEMALE","grade 7","math","full_year",2214,2197,1337,259,601,915,422
2013,"FEMALE","grade 7","read","full_year",2214,2196,1385,109,702,907,478
2013,"FEMALE","grade 6","math","full_year",2273,2261,1269,257,735,783,486
2013,"FEMALE","grade 6","read","full_year",2273,2259,1094,286,879,948,146
2013,"FEMALE","grade 8","math","full_year",2130,2102,1440,159,503,1034,406
2013,"FEMALE","grade 8","read","full_year",2130,2104,1324,154,626,1005,319
2013,"FEMALE","grade 5","math","full_year",2235,2221,1200,221,800,784,416
2013,"FEMALE","grade 5","read","full_year",2235,2220,1338,155,727,1144,194
2013,"FEMALE","grade 4","math","full_year",2249,2221,1320,297,604,934,386
2013,"FEMALE","grade 4","read","full_year",2249,2217,1251,217,749,999,252
2013,"FEMALE","grade 3","math","full_year",2412,2390,1054,386,950,783,271
2013,"FEMALE","grade 3","read","full_year",2412,2386,1156,388,842,987,169
2013,"FEMALE","grade 10","math","full_year",2395,2332,1108,455,769,861,247
2013,"FEMALE","grade 10","read","full_year",2395,2343,1185,317,841,820,365
2013,"AM7","all","math","full_year",25,25,13,6,6,8,5
2013,"AM7","all","read","full_year",25,25,15,3,7,12,3
2013,"AS7","all","math","full_year",476,449,386,7,56,171,215
2013,"AS7","all","read","full_year",476,448,332,24,92,237,95
2013,"AS7","grade 5","math","full_year",77,77,59,1,17,21,38
2013,"AS7","grade 5","read","full_year",77,77,56,6,15,49,7
2013,"AS7","grade 3","math","full_year",81,78,65,1,12,33,32
2013,"AS7","grade 3","read","full_year",81,77,57,4,16,49,8
2013,"AS7","grade 4","math","full_year",75,67,61,0,6,29,32
2013,"AS7","grade 4","read","full_year",75,67,49,4,14,37,12
2013,"AS7","grade 7","math","full_year",64,62,56,1,5,19,37
2013,"AS7","grade 7","read","full_year",64,61,51,2,8,19,32
2013,"AS7","grade 6","math","full_year",64,60,52,1,7,23,29
2013,"AS7","grade 6","read","full_year",64,60,42,3,15,34,8
2013,"AS7","grade 8","math","full_year",50,44,42,0,2,19,23
2013,"AS7","grade 8","read","full_year",50,45,36,2,7,20,16
2013,"AS7","grade 10","math","full_year",63,61,51,3,7,27,24
2013,"AS7","grade 10","read","full_year",63,61,41,3,17,29,12
2013,"BL7","all","math","full_year",24622,24019,11306,4223,8490,8768,2538
2013,"BL7","all","read","full_year",24622,24038,10515,3920,9603,8946,1569
2013,"BL7","grade 7","math","full_year",3541,3511,1877,531,1103,1431,446
2013,"BL7","grade 7","read","full_year",3541,3514,1798,309,1407,1340,458
2013,"BL7","grade 6","math","full_year",3544,3524,1636,620,1268,1135,501
2013,"BL7","grade 6","read","full_year",3544,3527,1280,762,1485,1167,113
2013,"BL7","grade 8","math","full_year",3347,3304,2062,364,878,1601,461
2013,"BL7","grade 8","read","full_year",3347,3310,1709,410,1191,1422,287
2013,"BL7","grade 5","math","full_year",3331,3313,1438,525,1350,1079,359
2013,"BL7","grade 5","read","full_year",3331,3314,1541,430,1343,1410,131
2013,"BL7","grade 4","math","full_year",3328,3289,1658,597,1034,1336,322
2013,"BL7","grade 4","read","full_year",3328,3282,1475,484,1323,1301,174
2013,"BL7","grade 3","math","full_year",3497,3455,1172,772,1511,980,192
2013,"BL7","grade 3","read","full_year",3497,3455,1231,832,1392,1146,85
2013,"BL7","grade 10","math","full_year",3777,3623,1463,814,1346,1206,257
2013,"BL7","grade 10","read","full_year",3777,3636,1481,693,1462,1160,321
2013,"HI7","all","math","full_year",4242,4126,2417,439,1270,1746,671
2013,"HI7","all","read","full_year",4242,4118,2152,513,1453,1748,404
2013,"HI7","grade 8","math","full_year",548,529,360,37,132,256,104
2013,"HI7","grade 8","read","full_year",548,530,311,57,162,231,80
2013,"HI7","grade 7","math","full_year",586,575,365,63,147,252,113
2013,"HI7","grade 7","read","full_year",586,572,350,28,194,241,109
2013,"HI7","grade 3","math","full_year",688,679,306,86,287,233,73
2013,"HI7","grade 3","read","full_year",688,676,274,140,262,248,26
2013,"HI7","grade 4","math","full_year",653,634,415,67,152,313,102
2013,"HI7","grade 4","read","full_year",653,633,338,68,227,298,40
2013,"HI7","grade 5","math","full_year",622,613,356,36,221,237,119
2013,"HI7","grade 5","read","full_year",622,612,366,47,199,319,47
2013,"HI7","grade 6","math","full_year",568,558,345,50,163,237,108
2013,"HI7","grade 6","read","full_year",568,554,242,85,227,220,22
