"year","subgroup","grade","subject","enrollment_status","n_eligible","n_test_takers","proficient_or_advanced","below_basic","basic","proficient","advanced"
2011,"FEMALE","grade 5","read","full_year",2340,2308,1184,299,825,982,202
2011,"FEMALE","grade 6","math","full_year",2147,2115,1039,275,801,719,320
2011,"FEMALE","grade 6","read","full_year",2147,2113,1035,204,874,892,143
2011,"FEMALE","grade 4","math","full_year",2370,2325,1116,366,843,847,269
2011,"FEMALE","grade 4","read","full_year",2370,2327,1104,301,922,876,228
2011,"FEMALE","grade 3","math","full_year",2344,2307,868,458,981,606,262
2011,"FEMALE","grade 3","read","full_year",2344,2308,1057,392,859,966,91
2011,"FEMALE","grade 7","math","full_year",2188,2162,1343,251,568,1031,312
2011,"FEMALE","grade 7","read","full_year",2188,2161,1198,145,818,829,369
2011,"FEMALE","grade 8","math","full_year",2137,2080,1311,227,542,1054,257
2011,"FEMALE","grade 8","read","full_year",2137,2081,1156,190,735,814,342
2011,"FEMALE","grade 10","math","full_year",2355,2186,982,418,786,840,142
2011,"FEMALE","grade 10","read","full_year",2355,2195,1113,280,802,807,306
2011,"AS7","All","math","full_year",528,497,416,20,61,205,211
2011,"AS7","All","read","full_year",528,498,359,34,105,241,118
2011,"AS7","grade 5","math","full_year",85,81,72,1,8,27,45
2011,"AS7","grade 5","read","full_year",85,81,63,6,12,42,21
2011,"AS7","grade 3","math","full_year",116,114,85,8,21,47,38
2011,"AS7","grade 3","read","full_year",116,114,76,14,24,72,4
2011,"AS7","grade 6","math","full_year",51,45,36,2,7,16,20
2011,"AS7","grade 6","read","full_year",51,45,34,0,11,23,11
2011,"AS7","grade 4","math","full_year",90,81,70,2,9,32,38
2011,"AS7","grade 4","read","full_year",90,81,63,3,15,39,24
2011,"AS7","grade 7","math","full_year",60,58,49,2,7,23,26
2011,"AS7","grade 7","read","full_year",60,58,42,4,12,21,21
2011,"AS7","grade 8","math","full_year",66,60,57,1,2,33,24
2011,"AS7","grade 8","read","full_year",66,60,47,4,9,28,19
2011,"AS7","grade 10","math","full_year",60,58,47,4,7,27,20
2011,"AS7","grade 10","read","full_year",60,59,34,3,22,16,18
2011,"BL7","All","math","full_year",25587,24887,10532,4908,9447,8574,1958
2011,"BL7","All","read","full_year",25587,24907,10332,4426,10149,8746,1586
2011,"BL7","grade 5","math","full_year",3756,3707,1462,755,1490,1158,304
2011,"BL7","grade 5","read","full_year",3756,3709,1534,643,1532,1362,172
2011,"BL7","grade 6","math","full_year",3534,3477,1426,556,1495,1071,355
2011,"BL7","grade 6","read","full_year",3534,3473,1369,572,1532,1257,112
2011,"BL7","grade 4","math","full_year",3722,3652,1450,797,1405,1206,244
2011,"BL7","grade 4","read","full_year",3722,3653,1401,760,1492,1246,155
2011,"BL7","grade 7","math","full_year",3639,3594,1922,557,1115,1558,364
2011,"BL7","grade 7","read","full_year",3639,3593,1662,428,1503,1271,391
2011,"BL7","grade 3","math","full_year",3531,3467,929,935,1603,718,211
2011,"BL7","grade 3","read","full_year",3531,3469,1215,881,1373,1128,87
2011,"BL7","grade 8","math","full_year",3580,3495,1961,482,1052,1630,331
2011,"BL7","grade 8","read","full_year",3580,3496,1653,486,1357,1304,349
2011,"BL7","grade 10","math","full_year",3825,3495,1382,826,1287,1233,149
2011,"BL7","grade 10","read","full_year",3825,3514,1498,656,1360,1178,320
2011,"HI7","All","math","full_year",3766,3643,1996,454,1193,1519,477
2011,"HI7","All","read","full_year",3766,3637,1729,515,1393,1419,310
2011,"HI7","grade 5","math","full_year",612,592,311,79,202,234,77
2011,"HI7","grade 5","read","full_year",612,593,276,95,222,242,34
2011,"HI7","grade 7","math","full_year",476,463,292,48,123,233,59
2011,"HI7","grade 7","read","full_year",476,461,232,40,189,169,63
2011,"HI7","grade 8","math","full_year",433,405,270,36,99,217,53
2011,"HI7","grade 8","read","full_year",433,403,214,48,141,157,57
2011,"HI7","grade 6","math","full_year",506,490,303,45,142,209,94
2011,"HI7","grade 6","read","full_year",506,490,236,51,203,206,30
2011,"HI7","grade 3","math","full_year",692,680,302,106,272,211,91
2011,"HI7","grade 3","read","full_year",692,678,267,135,276,239,28
2011,"HI7","grade 4","math","full_year",607,600,311,80,209,248,63
2011,"HI7","grade 4","read","full_year",607,597,274,104,219,239,35
2011,"HI7","grade 10","math","full_year",440,413,207,60,146,167,40
2011,"HI7","grade 10","read","full_year",440,415,230,42,143,167,63
2011,"WH7","All","math","full_year",2070,2032,1802,53,177,761,1041
2011,"WH7","All","read","full_year",2070,2032,1794,47,191,964,830
2011,"WH7","grade 4","math","full_year",389,381,351,1,29,159,192
2011,"WH7","grade 4","read","full_year",389,381,347,3,31,167,180
2011,"WH7","grade 7","math","full_year",240,237,217,4,16,62,155
2011,"WH7","grade 7","read","full_year",240,236,212,1,23,70,142
2011,"WH7","grade 6","math","full_year",257,254,218,13,23,75,143
2011,"WH7","grade 6","read","full_year",257,254,211,8,35,124,87
2011,"WH7","grade 3","math","full_year",469,464,397,11,56,180,217
2011,"WH7","grade 3","read","full_year",469,464,410,10,44,339,71
2011,"WH7","grade 5","math","full_year",336,334,293,11,30,128,165
2011,"WH7","grade 5","read","full_year",336,333,295,16,22,153,142
2011,"WH7","grade 8","math","full_year",212,209,193,9,7,89,104
2011,"WH7","grade 8","read","full_year",212,209,181,2,26,57,124
2011,"WH7","grade 10","math","full_year",167,153,133,4,16,68,65
2011,"WH7","grade 10","read","full_year",167,155,138,7,10,54,84
2011,"SPED","All","math","full_year",6216,5865,1189,2523,2153,876,313
2011,"SPED","All","read","full_year",6216,5870,1018,2698,2154,725,293
2011,"SPED","grade 7","math","full_year",915,896,235,346,315,178,57
2011,"SPED","grade 7","read","full_year",915,896,168,330,398,109,59
2011,"SPED","grade 5","math","full_year",918,903,167,447,289,116,51
2011,"SPED","grade 5","read","full_year",918,904,155,436,313,107,48
2011,"SPED","grade 3","math","full_year",721,696,138,320,238,90,48
2011,"SPED","grade 3","read","full_year",721,697,143,372,182,101,42
2011,"SPED","grade 8","math","full_year",961,915,246,299,370,205,41
2011,"SPED","grade 8","read","full_year",961,913,175,366,372,135,40
2011,"SPED","grade 6","math","full_year",905,878,138,368,372,87,51
2011,"SPED","grade 6","read","full_year",905,875,117,419,339,78,39
2011,"SPED","grade 4","math","full_year",826,806,162,348,296,124,38
2011,"SPED","grade 4","read","full_year",826,808,137,425,246,100,37
2011,"SPED","grade 10","math","full_year",970,771,103,395,273,76,27
2011,"SPED","grade 10","read","full_year",970,777,123,350,304,95,28
2011,"LEP","All","math","full_year",3361,3193,1561,456,1176,1188,373
2011,"LEP","All","read","full_year",3361,3182,1225,558,1399,1067,158
2011,"LEP","grade 5","math","full_year",570,547,260,87,200,196,64
2011,"LEP","grade 5","read","full_year",570,547,214,100,233,187,27
2011,"LEP","grade 3","math","full_year",763,744,331,113,300,230,101
2011,"LEP","grade 3","read","full_year",763,742,289,155,298,271,18
2011,"LEP","grade 8","math","full_year",315,275,146,34,95,124,22
2011,"LEP","grade 8","read","full_year",315,272,98,52,122,82,16
2011,"LEP","grade 6","math","full_year",399,366,199,37,130,147,52
2011,"LEP","grade 6","read","full_year",399,364,139,49,176,126,13
2011,"LEP","grade 4","math","full_year",661,635,326,80,229,260,66
2011,"LEP","grade 4","read","full_year",661,632,276,106,250,240,36
2011,"LEP","grade 7","math","full_year",346,329,179,41,109,138,41
2011,"LEP","grade 7","read","full_year",346,326,117,45,164,87,30
2011,"LEP","grade 10","math","full_year",307,297,120,64,113,93,27
2011,"LEP","grade 10","read","full_year",307,299,92,51,156,74,18
2011,"Economy","All","math","full_year",22395,21942,9016,4438,8488,7375,1641
2011,"Economy","All","read","full_year",22395,21947,8423,4164,9360,7286,1137
2011,"Economy","grade 5","math","full_year",3460,3428,1319,716,1393,1054,265
2011,"Economy","grade 5","read","full_year",3460,3430,1311,641,1478,1196,115
2011,"Economy","grade 6","math","full_year",3056,3017,1213,507,1297,931,282
2011,"Economy","grade 6","read","full_year",3056,3013,1075,524,1414,996,79
2011,"Economy","grade 4","math","full_year",3494,3431,1304,763,1364,1088,216
2011,"Economy","grade 4","read","full_year",3494,3427,1225,753,1449,1104,121
2011,"Economy","grade 3","math","full_year",3414,3370,923,893,1554,703,220
2011,"Economy","grade 3","read","full_year",3414,3372,1105,916,1351,1017,88
2011,"Economy","grade 7","math","full_year",3033,3009,1584,475,950,1316,268
2011,"Economy","grade 7","read","full_year",3033,3008,1317,373,1318,1033,284
2011,"Economy","grade 8","math","full_year",2986,2941,1618,421,902,1363,255
2011,"Economy","grade 8","read","full_year",2986,2941,1275,440,1226,1036,239
2011,"Economy","grade 10","math","full_year",2952,2746,1055,663,1028,920,135
2011,"Economy","grade 10","read","full_year",2952,2756,1115,517,1124,904,211
2011,"Direct Cert","All","math","full_year",13876,13574,4797,3227,5550,4034,763
2011,"Direct Cert","All","read","full_year",13876,13579,4601,2939,6039,4055,546
2011,"Direct Cert","grade 4","math","full_year",2160,2129,715,543,871,609,106
2011,"Direct Cert","grade 4","read","full_year",2160,2126,674,522,930,621,53
2011,"Direct Cert","grade 5","math","full_year",2111,2094,663,520,911,549,114
2011,"Direct Cert","grade 5","read","full_year",2111,2096,704,460,932,644,60
2011,"Direct Cert","grade 8","math","full_year",1809,1774,850,311,613,741,109
2011,"Direct Cert","grade 8","read","full_year",1809,1775,679,302,794,579,100
2011,"Direct Cert","grade 6","math","full_year",1938,1923,674,376,873,530,144
2011,"Direct Cert","grade 6","read","full_year",1938,1921,622,367,932,579,43
2011,"Direct Cert","grade 3","math","full_year",2123,2099,478,635,986,379,99
2011,"Direct Cert","grade 3","read","full_year",2123,2098,576,657,865,532,44
2011,"Direct Cert","grade 7","math","full_year",1922,1903,901,351,651,758,143
2011,"Direct Cert","grade 7","read","full_year",1922,1902,760,269,873,605,155
2011,"Direct Cert","grade 10","math","full_year",1813,1652,516,491,645,468,48
2011,"Direct Cert","grade 10","read","full_year",1813,1661,586,362,713,495,91
2009,"All","All","math","full_year",31532,30029,13887,5588,10554,10589,3298
2009,"All","All","read","full_year",31532,30057,14039,3725,12293,12136,1903
2009,"All","grade 8","math","full_year",4504,4276,1903,878,1495,1646,257
2009,"All","grade 8","read","full_year",4504,4283,2001,513,1769,1690,311
2009,"All","grade 3","math","full_year",4988,4840,2139,933,1768,1411,728
2009,"All","grade 3","read","full_year",4988,4845,2287,688,1870,2103,184
2009,"All","grade 6","math","full_year",4424,4257,1917,790,1550,1471,446
2009,"All","grade 6","read","full_year",4424,4261,2258,426,1577,2063,195
2009,"All","grade 4","math","full_year",4507,4367,2212,719,1436,1649,563
2009,"All","grade 4","read","full_year",4507,4365,2002,681,1682,1679,323
2009,"All","grade 5","math","full_year",4654,4485,2034,772,1679,1481,553
2009,"All","grade 5","read","full_year",4654,4487,2095,547,1845,1879,216
2009,"All","grade 7","math","full_year",4517,4321,2168,749,1404,1707,461
2009,"All","grade 7","read","full_year",4517,4331,1882,490,1959,1543,339
2009,"All","grade 10","math","full_year",3938,3483,1514,747,1222,1224,290
2009,"All","grade 10","read","full_year",3938,3485,1514,380,1591,1179,335
2009,"MALE","All","math","full_year",15753,14834,6534,3142,5158,4919,1615
2009,"MALE","All","read","full_year",15753,14850,6109,2428,6313,5388,721
2009,"MALE","grade 8","math","full_year",2227,2090,871,515,704,754,117
2009,"MALE","grade 8","read","full_year",2227,2093,817,356,920,715,102
2009,"MALE","grade 6","math","full_year",2227,2123,890,462,771,668,222
2009,"MALE","grade 6","read","full_year",2227,2125,1021,278,826,948,73
2009,"MALE","grade 5","math","full_year",2382,2271,992,430,849,698,294
2009,"MALE","grade 5","read","full_year",2382,2273,928,361,984,842,86
2009,"MALE","grade 4","math","full_year",2293,2204,1069,420,715,804,265
2009,"MALE","grade 4","read","full_year",2293,2201,874,441,886,746,128
2009,"MALE","grade 3","math","full_year",2517,2437,1069,499,869,703,366
2009,"MALE","grade 3","read","full_year",2517,2438,1054,417,967,978,76
2009,"MALE","grade 7","math","full_year",2258,2132,993,432,707,776,217
2009,"MALE","grade 7","read","full_year",2258,2138,814,335,989,693,121
2009,"MALE","grade 10","math","full_year",1849,1577,650,384,543,516,134
2009,"MALE","grade 10","read","full_year",1849,1582,601,240,741,466,135
2009,"FEMALE","All","math","full_year",15779,15195,7353,2446,5396,5670,1683
2009,"FEMALE","All","read","full_year",15779,15207,7930,1297,5980,6748,1182
2009,"FEMALE","grade 3","math","full_year",2471,2403,1070,434,899,708,362
2009,"FEMALE","grade 3","read","full_year",2471,2407,1233,271,903,1125,108
2009,"FEMALE","grade 4","math","full_year",2214,2163,1143,299,721,845,298
2009,"FEMALE","grade 4","read","full_year",2214,2164,1128,240,796,933,195
2009,"FEMALE","grade 8","math","full_year",2277,2186,1032,363,791,892,140
2009,"FEMALE","grade 8","read","full_year",2277,2190,1184,157,849,975,209
2009,"FEMALE","grade 6","math","full_year",2197,2134,1027,328,779,803,224
2009,"FEMALE","grade 6","read","full_year",2197,2136,1237,148,751,1115,122
2009,"FEMALE","grade 5","math","full_year",2272,2214,1042,342,830,783,259
2009,"FEMALE","grade 5","read","full_year",2272,2214,1167,186,861,1037,130
2009,"FEMALE","grade 7","math","full_year",2259,2189,1175,317,697,931,244
2009,"FEMALE","grade 7","read","full_year",2259,2193,1068,155,970,850,218
2009,"FEMALE","grade 10","math","full_year",2089,1906,864,363,679,708,156
2009,"FEMALE","grade 10","read","full_year",2089,1903,913,140,850,713,200
2009,"AS7","All","math","full_year",440,419,351,11,57,174,177
2009,"AS7","All","read","full_year",440,418,316,11,91,246,70
2009,"AS7","grade 4","math","full_year",71,68,57,0,11,31,26
2009,"AS7","grade 4","read","full_year",71,68,53,3,12,37,16
2009,"AS7","grade 7","math","full_year",52,51,44,1,6,22,22
2009,"AS7","grade 7","read","full_year",52,51,41,0,10,29,12
2009,"AS7","grade 5","math","full_year",67,63,53,3,7,20,33
2009,"AS7","grade 5","read","full_year",67,63,46,2,15,38,8
2009,"AS7","grade 3","math","full_year",88,81,65,2,14,34,31
2009,"AS7","grade 3","read","full_year",88,81,58,2,21,53,5
2009,"AS7","grade 8","math","full_year",61,58,53,0,5,30,23
2009,"AS7","grade 8","read","full_year",61,57,40,1,16,26,14
2009,"AS7","grade 6","math","full_year",57,55,44,2,9,18,26
2009,"AS7","grade 6","read","full_year",57,55,46,1,8,39,7
2009,"AS7","grade 10","math","full_year",44,43,35,3,5,19,16
2009,"AS7","grade 10","read","full_year",44,43,32,2,9,24,8
2009,"BL7","All","math","full_year",26265,24968,10476,5156,9336,8523,1953
2009,"BL7","All","read","full_year",26265,24998,10755,3330,10913,9692,1063
2009,"BL7","grade 8","math","full_year",3878,3678,1492,823,1363,1345,147
2009,"BL7","grade 8","read","full_year",3878,3687,1630,466,1591,1436,194
2009,"BL7","grade 3","math","full_year",3921,3803,1480,826,1497,1035,445
2009,"BL7","grade 3","read","full_year",3921,3809,1626,587,1596,1534,92
2009,"BL7","grade 6","math","full_year",3717,3572,1461,741,1370,1198,263
2009,"BL7","grade 6","read","full_year",3717,3576,1764,386,1426,1667,97
2009,"BL7","grade 4","math","full_year",3628,3517,1583,671,1263,1267,316
2009,"BL7","grade 4","read","full_year",3628,3515,1453,605,1457,1286,167
2009,"BL7","grade 5","math","full_year",3823,3684,1501,707,1476,1193,308
2009,"BL7","grade 5","read","full_year",3823,3688,1558,494,1636,1468,90
2009,"BL7","grade 7","math","full_year",3872,3705,1760,685,1260,1467,293
2009,"BL7","grade 7","read","full_year",3872,3714,1512,442,1760,1304,208
2009,"BL7","grade 10","math","full_year",3426,3009,1199,703,1107,1018,181
2009,"BL7","grade 10","read","full_year",3426,3009,1212,350,1447,997,215
2009,"HI7","All","math","full_year",3120,2992,1612,364,1016,1247,365
2009,"HI7","All","read","full_year",3120,2992,1480,358,1154,1308,172
2009,"HI7","grade 3","math","full_year",603,588,276,95,217,181,95
2009,"HI7","grade 3","read","full_year",603,587,282,92,213,262,20
2009,"HI7","grade 4","math","full_year",497,479,295,41,143,217,78
2009,"HI7","grade 4","read","full_year",497,479,228,66,185,197,31
2009,"HI7","grade 7","math","full_year",414,391,212,53,126,166,46
2009,"HI7","grade 7","read","full_year",414,392,172,47,173,143,29
2009,"HI7","grade 5","math","full_year",449,426,212,49,165,167,45
2009,"HI7","grade 5","read","full_year",449,425,204,46,175,188,16
2009,"HI7","grade 6","math","full_year",411,397,207,40,150,161,46
2009,"HI7","grade 6","read","full_year",411,397,229,39,129,218,11
2009,"HI7","grade 8","math","full_year",415,398,229,50,119,206,23
2009,"HI7","grade 8","read","full_year",415,397,202,44,151,174,28
2009,"HI7","grade 10","math","full_year",331,313,181,36,96,149,32
2009,"HI7","grade 10","read","full_year",331,315,163,24,128,126,37
2009,"WH7","All","math","full_year",1682,1626,1428,56,142,633,795
2009,"WH7","All","read","full_year",1682,1625,1469,25,131,876,593
2009,"WH7","grade 3","math","full_year",370,363,314,10,39,158,156
2009,"WH7","grade 3","read","full_year",370,363,318,7,38,252,66
2009,"WH7","grade 5","math","full_year",308,305,262,13,30,98,164
2009,"WH7","grade 5","read","full_year",308,304,280,5,19,179,101
2009,"WH7","grade 4","math","full_year",307,299,275,6,18,133,142
2009,"WH7","grade 4","read","full_year",307,299,266,6,27,158,108
2009,"WH7","grade 6","math","full_year",237,231,203,7,21,93,110
2009,"WH7","grade 6","read","full_year",237,231,217,0,14,137,80
2009,"WH7","grade 7","math","full_year",178,173,151,10,12,51,100
2009,"WH7","grade 7","read","full_year",178,173,156,1,16,66,90
2009,"WH7","grade 8","math","full_year",148,140,127,5,8,64,63
2009,"WH7","grade 8","read","full_year",148,140,127,2,11,54,73
2009,"WH7","grade 10","math","full_year",134,115,96,5,14,36,60
2009,"WH7","grade 10","read","full_year",134,115,105,4,6,30,75
2009,"SPED","All","math","full_year",5765,4838,682,2418,1738,614,68
2009,"SPED","All","read","full_year",5765,4853,761,1788,2304,734,27
2009,"SPED","grade 8","math","full_year",911,769,70,410,289,66,4
2009,"SPED","grade 8","read","full_year",911,774,91,317,366,89,2
2009,"SPED","grade 3","math","full_year",692,590,99,282,209,80,19
2009,"SPED","grade 3","read","full_year",692,593,116,216,261,114,2
2009,"SPED","grade 4","math","full_year",748,667,136,296,235,123,13
2009,"SPED","grade 4","read","full_year",748,665,117,256,292,109,8
2009,"SPED","grade 6","math","full_year",847,740,97,380,263,88,9
2009,"SPED","grade 6","read","full_year",847,742,151,243,348,149,2
2009,"SPED","grade 5","math","full_year",843,728,108,354,266,91,17
2009,"SPED","grade 5","read","full_year",843,730,132,286,312,126,6
2009,"SPED","grade 7","math","full_year",938,818,125,400,293,119,6
2009,"SPED","grade 7","read","full_year",938,822,96,288,438,93,3
2009,"SPED","grade 10","math","full_year",786,526,47,296,183,47,0
2009,"SPED","grade 10","read","full_year",786,527,58,182,287,54,4
2009,"LEP","All","math","full_year",3009,2860,1466,385,1009,1082,384
2009,"LEP","All","read","full_year",3009,2858,1271,376,1211,1161,110
2009,"LEP","grade 3","math","full_year",736,707,379,95,233,239,140
2009,"LEP","grade 3","read","full_year",736,706,365,98,243,339,26
2009,"LEP","grade 4","math","full_year",547,522,308,50,164,231,77
2009,"LEP","grade 4","read","full_year",547,522,234,78,210,208,26
2009,"LEP","grade 7","math","full_year",311,286,127,56,103,107,20
2009,"LEP","grade 7","read","full_year",311,286,84,44,158,72,12
2009,"LEP","grade 6","math","full_year",376,358,164,41,153,122,42
2009,"LEP","grade 6","read","full_year",376,358,185,38,135,178,7
2009,"LEP","grade 5","math","full_year",503,473,240,53,180,175,65
2009,"LEP","grade 5","read","full_year",503,473,220,52,201,203,17
2009,"LEP","grade 8","math","full_year",286,270,127,46,97,110,17
2009,"LEP","grade 8","read","full_year",286,268,87,41,140,81,6
2009,"LEP","grade 10","math","full_year",250,244,121,44,79,98,23
2009,"LEP","grade 10","read","full_year",250,245,96,25,124,80,16
2009,"Economy","All","math","full_year",22145,21211,8619,4442,8150,7011,1608
2009,"Economy","All","read","full_year",22145,21237,8572,3059,9606,7907,665
2009,"Economy","grade 8","math","full_year",3153,3012,1188,680,1144,1075,113
2009,"Economy","grade 8","read","full_year",3153,3018,1235,411,1372,1121,114
2009,"Economy","grade 3","math","full_year",3567,3466,1313,784,1369,920,393
2009,"Economy","grade 3","read","full_year",3567,3471,1396,593,1482,1323,73
2009,"Economy","grade 6","math","full_year",3124,3021,1191,626,1204,980,211
2009,"Economy","grade 6","read","full_year",3124,3025,1411,352,1262,1362,49
2009,"Economy","grade 4","math","full_year",3245,3158,1403,590,1165,1127,276
2009,"Economy","grade 4","read","full_year",3245,3156,1227,571,1358,1114,113
2009,"Economy","grade 5","math","full_year",3318,3205,1263,614,1328,1011,252
2009,"Economy","grade 5","read","full_year",3318,3206,1273,450,1483,1214,59
2009,"Economy","grade 7","math","full_year",3230,3109,1413,607,1089,1187,226
2009,"Economy","grade 7","read","full_year",3230,3118,1180,408,1530,1057,123
2009,"Economy","grade 10","math","full_year",2508,2240,848,541,851,711,137
2009,"Economy","grade 10","read","full_year",2508,2243,850,274,1119,716,134
2013,"All","All","math","full_year",31974,31198,16607,4660,9931,11534,5073
2013,"All","All","read","full_year",31974,31203,15511,4457,11235,12268,3243
2013,"All","grade 7","math","full_year",4469,4424,2578,591,1255,1764,814
2013,"All","grade 7","read","full_year",4469,4422,2481,338,1603,1665,816
2013,"All","grade 6","math","full_year",4506,4471,2353,667,1451,1475,878
2013,"All","grade 6","read","full_year",4506,4470,1886,850,1734,1638,248
2013,"All","grade 8","math","full_year",4175,4114,2703,399,1012,1947,756
2013,"All","grade 8","read","full_year",4175,4120,2286,466,1368,1752,534
2013,"All","grade 5","math","full_year",4503,4467,2290,566,1611,1477,813
2013,"All","grade 5","read","full_year",4503,4467,2414,488,1565,2060,354
2013,"All","grade 4","math","full_year",4550,4477,2609,666,1202,1858,751
2013,"All","grade 4","read","full_year",4550,4468,2325,558,1585,1884,441
2013,"All","grade 3","math","full_year",4862,4806,2075,859,1872,1476,599
2013,"All","grade 3","read","full_year",4862,4802,2106,975,1721,1816,290
2013,"All","grade 10","math","full_year",4612,4439,1999,912,1528,1537,462
2013,"All","grade 10","read","full_year",4612,4454,2013,782,1659,1453,560
2013,"MALE","All","math","full_year",16101,15636,7944,2659,5033,5493,2451
2013,"MALE","All","read","full_year",16101,15641,6844,2860,5937,5516,1328
2013,"MALE","grade 7","math","full_year",2290,2261,1255,338,668,861,394
2013,"MALE","grade 7","read","full_year",2290,2261,1112,232,917,771,341
2013,"MALE","grade 6","math","full_year",2253,2230,1093,414,723,699,394
2013,"MALE","grade 6","read","full_year",2253,2231,802,570,859,700,102
2013,"MALE","grade 8","math","full_year",2077,2038,1278,245,515,928,350
2013,"MALE","grade 8","read","full_year",2077,2043,974,317,752,757,217
2013,"MALE","grade 5","math","full_year",2292,2270,1100,347,823,699,401
2013,"MALE","grade 5","read","full_year",2292,2271,1086,335,850,926,160
2013,"MALE","grade 3","math","full_year",2466,2431,1024,480,927,694,330
2013,"MALE","grade 3","read","full_year",2466,2431,953,592,886,832,121
2013,"MALE","grade 4","math","full_year",2318,2272,1294,373,605,929,365
2013,"MALE","grade 4","read","full_year",2318,2266,1081,344,841,891,190
2013,"MALE","grade 10","math","full_year",2244,2134,900,462,772,683,217
2013,"MALE","grade 10","read","full_year",2244,2138,836,470,832,639,197
2013,"FEMALE","All","math","full_year",15873,15562,8663,2001,4898,6041,2622
2013,"FEMALE","All","read","full_year",15873,15562,8667,1597,5298,6752,1915
2013,"FEMALE","grade 7","math","full_year",2179,2163,1323,253,587,903,420
2013,"FEMALE","grade 7","read","full_year",2179,2161,1369,106,686,894,475
2013,"FEMALE","grade 6","math","full_year",2253,2241,1260,253,728,776,484
2013,"FEMALE","grade 6","read","full_year",2253,2239,1084,280,875,938,146
2013,"FEMALE","grade 8","math","full_year",2098,2076,1425,154,497,1019,406
2013,"FEMALE","grade 8","read","full_year",2098,2077,1312,149,616,995,317
2013,"FEMALE","grade 5","math","full_year",2211,2197,1190,219,788,778,412
2013,"FEMALE","grade 5","read","full_year",2211,2196,1328,153,715,1134,194
2013,"FEMALE","grade 4","math","full_year",2232,2205,1315,293,597,929,386
2013,"FEMALE","grade 4","read","full_year",2232,2202,1244,214,744,993,251
2013,"FEMALE","grade 3","math","full_year",2396,2375,1051,379,945,782,269
2013,"FEMALE","grade 3","read","full_year",2396,2371,1153,383,835,984,169
2013,"FEMALE","grade 10","math","full_year",2368,2305,1099,450,756,854,245
2013,"FEMALE","grade 10","read","full_year",2368,2316,1177,312,827,814,363
2013,"AS7","All","math","full_year",472,446,384,7,55,170,214
2013,"AS7","All","read","full_year",472,445,329,24,92,235,94
2013,"AS7","grade 5","math","full_year",77,77,59,1,17,21,38
2013,"AS7","grade 5","read","full_year",77,77,56,6,15,49,7
2013,"AS7","grade 4","math","full_year",75,67,61,0,6,29,32
2013,"AS7","grade 4","read","full_year",75,67,49,4,14,37,12
2013,"AS7","grade 3","math","full_year",80,78,65,1,12,33,32
2013,"AS7","grade 3","read","full_year",80,77,57,4,16,49,8
2013,"AS7","grade 7","math","full_year",64,62,56,1,5,19,37
2013,"AS7","grade 7","read","full_year",64,61,51,2,8,19,32
2013,"AS7","grade 6","math","full_year",62,58,51,1,6,22,29
2013,"AS7","grade 6","read","full_year",62,58,40,3,15,32,8
2013,"AS7","grade 8","math","full_year",50,44,42,0,2,19,23
2013,"AS7","grade 8","read","full_year",50,45,36,2,7,20,16
2013,"AS7","grade 10","math","full_year",62,60,50,3,7,27,23
2013,"AS7","grade 10","read","full_year",62,60,40,3,17,29,11
2013,"BL7","All","math","full_year",24294,23712,11196,4152,8364,8668,2528
2013,"BL7","All","read","full_year",24294,23730,10416,3861,9453,8855,1561
2013,"BL7","grade 7","math","full_year",3479,3451,1850,520,1081,1407,443
2013,"BL7","grade 7","read","full_year",3479,3453,1776,302,1375,1323,453
2013,"BL7","grade 6","math","full_year",3492,3473,1611,615,1247,1112,499
2013,"BL7","grade 6","read","full_year",3492,3476,1263,754,1459,1150,113
2013,"BL7","grade 8","math","full_year",3290,3253,2041,353,859,1581,460
2013,"BL7","grade 8","read","full_year",3290,3258,1689,401,1168,1403,286
2013,"BL7","grade 5","math","full_year",3292,3274,1423,519,1332,1068,355
2013,"BL7","grade 5","read","full_year",3292,3275,1526,424,1325,1395,131
2013,"BL7","grade 4","math","full_year",3295,3257,1649,586,1022,1327,322
2013,"BL7","grade 4","read","full_year",3295,3251,1465,478,1308,1292,173
2013,"BL7","grade 3","math","full_year",3471,3429,1169,762,1498,977,192
2013,"BL7","grade 3","read","full_year",3471,3429,1226,822,1381,1141,85
2013,"BL7","grade 10","math","full_year",3726,3575,1453,797,1325,1196,257
2013,"BL7","grade 10","read","full_year",3726,3588,1471,680,1437,1151,320
2013,"HI7","All","math","full_year",4223,4109,2409,435,1265,1741,668
2013,"HI7","All","read","full_year",4223,4101,2146,508,1447,1743,403
2013,"HI7","grade 8","math","full_year",544,526,358,36,132,254,104
2013,"HI7","grade 8","read","full_year",544,527,309,57,161,230,79
2013,"HI7","grade 7","math","full_year",581,570,364,62,144,251,113
2013,"HI7","grade 7","read","full_year",581,567,348,27,192,239,109
2013,"HI7","grade 3","math","full_year",686,677,304,86,287,233,71
2013,"HI7","grade 3","read","full_year",686,674,273,140,261,247,26
2013,"HI7","grade 4","math","full_year",651,632,414,67,151,312,102
2013,"HI7","grade 4","read","full_year",651,631,337,67,227,297,40
2013,"HI7","grade 5","math","full_year",622,613,356,36,221,237,119
2013,"HI7","grade 5","read","full_year",622,612,366,47,199,319,47
2013,"HI7","grade 6","math","full_year",564,554,343,49,162,236,107
2013,"HI7","grade 6","read","full_year",564,550,242,83,225,220,22
2013,"HI7","grade 10","math","full_year",545,537,270,99,168,218,52
