"lea_code","lea_name","year","subgroup","grade","enrollment"
0,"CHARTER SECTOR LEA",2006,"MALE","ungraded",145
0,"CHARTER SECTOR LEA",2006,"MALE","grade 12",338
0,"CHARTER SECTOR LEA",2006,"MALE","grade 3",462
0,"CHARTER SECTOR LEA",2006,"MALE","grade 2",551
0,"CHARTER SECTOR LEA",2006,"MALE","grade 10",569
0,"CHARTER SECTOR LEA",2006,"MALE","PK3",266
0,"CHARTER SECTOR LEA",2006,"MALE","grade 11",473
0,"CHARTER SECTOR LEA",2006,"MALE","grade 9",667
0,"CHARTER SECTOR LEA",2006,"FEMALE","All",10364
0,"CHARTER SECTOR LEA",2006,"FEMALE","grade AO",852
0,"CHARTER SECTOR LEA",2006,"FEMALE","PK3",227
0,"CHARTER SECTOR LEA",2006,"FEMALE","grade 7",1140
0,"CHARTER SECTOR LEA",2006,"FEMALE","grade KG",649
0,"CHARTER SECTOR LEA",2006,"FEMALE","grade 5",586
0,"CHARTER SECTOR LEA",2006,"FEMALE","PK4",577
0,"CHARTER SECTOR LEA",2006,"FEMALE","grade 1",573
0,"CHARTER SECTOR LEA",2006,"FEMALE","grade 12",500
0,"CHARTER SECTOR LEA",2006,"FEMALE","grade 10",726
0,"CHARTER SECTOR LEA",2006,"FEMALE","grade 6",680
0,"CHARTER SECTOR LEA",2006,"FEMALE","grade 8",835
0,"CHARTER SECTOR LEA",2006,"FEMALE","grade 4",484
0,"CHARTER SECTOR LEA",2006,"FEMALE","grade 3",470
0,"CHARTER SECTOR LEA",2006,"FEMALE","grade 11",636
0,"CHARTER SECTOR LEA",2006,"FEMALE","grade 9",859
0,"CHARTER SECTOR LEA",2006,"FEMALE","grade 2",488
0,"CHARTER SECTOR LEA",2006,"FEMALE","ungraded",82
0,"CHARTER SECTOR LEA",2006,"AM7","All",11
0,"CHARTER SECTOR LEA",2006,"AS7","All",133
0,"CHARTER SECTOR LEA",2006,"AS7","grade AO",66
0,"CHARTER SECTOR LEA",2006,"AS7","grade KG",10
0,"CHARTER SECTOR LEA",2006,"BL7","All",16299
0,"CHARTER SECTOR LEA",2006,"BL7","PK3",344
0,"CHARTER SECTOR LEA",2006,"BL7","grade 7",1882
0,"CHARTER SECTOR LEA",2006,"BL7","grade AO",279
0,"CHARTER SECTOR LEA",2006,"BL7","PK4",921
0,"CHARTER SECTOR LEA",2006,"BL7","grade KG",1069
0,"CHARTER SECTOR LEA",2006,"BL7","grade 6",1207
0,"CHARTER SECTOR LEA",2006,"BL7","grade 5",1043
0,"CHARTER SECTOR LEA",2006,"BL7","grade 8",1452
0,"CHARTER SECTOR LEA",2006,"BL7","grade 1",974
0,"CHARTER SECTOR LEA",2006,"BL7","grade 12",744
0,"CHARTER SECTOR LEA",2006,"BL7","grade 10",1233
0,"CHARTER SECTOR LEA",2006,"BL7","grade 4",838
0,"CHARTER SECTOR LEA",2006,"BL7","ungraded",198
0,"CHARTER SECTOR LEA",2006,"BL7","grade 2",865
0,"CHARTER SECTOR LEA",2006,"BL7","grade 3",812
0,"CHARTER SECTOR LEA",2006,"BL7","grade 11",1034
0,"CHARTER SECTOR LEA",2006,"BL7","grade 9",1404
0,"CHARTER SECTOR LEA",2006,"HI7","All",2656
0,"CHARTER SECTOR LEA",2006,"HI7","grade AO",1087
0,"CHARTER SECTOR LEA",2006,"HI7","grade 1",127
0,"CHARTER SECTOR LEA",2006,"HI7","grade 6",83
0,"CHARTER SECTOR LEA",2006,"HI7","PK4",157
0,"CHARTER SECTOR LEA",2006,"HI7","grade 8",115
0,"CHARTER SECTOR LEA",2006,"HI7","grade 12",88
0,"CHARTER SECTOR LEA",2006,"HI7","grade KG",142
0,"CHARTER SECTOR LEA",2006,"HI7","grade 3",78
0,"CHARTER SECTOR LEA",2006,"HI7","grade 9",113
0,"CHARTER SECTOR LEA",2006,"HI7","grade 4",80
0,"CHARTER SECTOR LEA",2006,"HI7","grade 11",72
0,"CHARTER SECTOR LEA",2006,"HI7","grade 7",161
0,"CHARTER SECTOR LEA",2006,"HI7","grade 5",67
0,"CHARTER SECTOR LEA",2006,"HI7","grade 2",127
0,"CHARTER SECTOR LEA",2006,"HI7","grade 10",53
0,"CHARTER SECTOR LEA",2006,"HI7","PK3",92
0,"CHARTER SECTOR LEA",2006,"HI7","ungraded",14
0,"CHARTER SECTOR LEA",2006,"MU7","All",144
0,"CHARTER SECTOR LEA",2006,"MU7","grade AO",18
0,"CHARTER SECTOR LEA",2006,"MU7","PK4",26
0,"CHARTER SECTOR LEA",2006,"MU7","grade KG",16
0,"CHARTER SECTOR LEA",2006,"MU7","grade 5",15
0,"CHARTER SECTOR LEA",2006,"MU7","grade 7",12
0,"CHARTER SECTOR LEA",2006,"MU7","PK3",12
0,"CHARTER SECTOR LEA",2006,"WH7","All",490
0,"CHARTER SECTOR LEA",2006,"WH7","grade AO",20
0,"CHARTER SECTOR LEA",2006,"WH7","grade KG",63
0,"CHARTER SECTOR LEA",2006,"WH7","grade 3",33
0,"CHARTER SECTOR LEA",2006,"WH7","grade 1",60
0,"CHARTER SECTOR LEA",2006,"WH7","grade 2",33
0,"CHARTER SECTOR LEA",2006,"WH7","grade 6",37
0,"CHARTER SECTOR LEA",2006,"WH7","PK4",69
0,"CHARTER SECTOR LEA",2006,"WH7","grade 7",53
0,"CHARTER SECTOR LEA",2006,"WH7","grade 4",25
0,"CHARTER SECTOR LEA",2006,"WH7","PK3",36
0,"CHARTER SECTOR LEA",2006,"WH7","grade 5",37
0,"CHARTER SECTOR LEA",2006,"WH7","ungraded",13
0,"CHARTER SECTOR LEA",2006,"SPED","All",2178
0,"CHARTER SECTOR LEA",2006,"SPED","grade 7",292
0,"CHARTER SECTOR LEA",2006,"SPED","grade 6",167
0,"CHARTER SECTOR LEA",2006,"SPED","ungraded",226
0,"CHARTER SECTOR LEA",2006,"SPED","grade 4",102
0,"CHARTER SECTOR LEA",2006,"SPED","grade 10",175
0,"CHARTER SECTOR LEA",2006,"SPED","PK4",36
0,"CHARTER SECTOR LEA",2006,"SPED","grade 11",122
0,"CHARTER SECTOR LEA",2006,"SPED","grade 12",103
0,"CHARTER SECTOR LEA",2006,"SPED","grade 3",87
0,"CHARTER SECTOR LEA",2006,"SPED","grade 1",69
0,"CHARTER SECTOR LEA",2006,"SPED","grade 8",257
0,"CHARTER SECTOR LEA",2006,"SPED","grade 9",232
0,"CHARTER SECTOR LEA",2006,"SPED","grade 5",157
0,"CHARTER SECTOR LEA",2006,"SPED","grade 2",84
0,"CHARTER SECTOR LEA",2006,"SPED","grade KG",53
0,"CHARTER SECTOR LEA",2006,"SPED","PK3",16
0,"CHARTER SECTOR LEA",2006,"SPED Level 1","All",511
0,"CHARTER SECTOR LEA",2006,"SPED Level 1","grade 7",62
0,"CHARTER SECTOR LEA",2006,"SPED Level 1","grade 4",31
0,"CHARTER SECTOR LEA",2006,"SPED Level 1","grade 10",27
0,"CHARTER SECTOR LEA",2006,"SPED Level 1","PK4",22
0,"CHARTER SECTOR LEA",2006,"SPED Level 1","grade 12",31
0,"CHARTER SECTOR LEA",2006,"SPED Level 1","grade 3",35
0,"CHARTER SECTOR LEA",2006,"SPED Level 1","grade 1",40
0,"CHARTER SECTOR LEA",2006,"SPED Level 1","grade 6",39
0,"CHARTER SECTOR LEA",2006,"SPED Level 1","grade 5",44
0,"CHARTER SECTOR LEA",2006,"SPED Level 1","grade 2",30
0,"CHARTER SECTOR LEA",2006,"SPED Level 1","grade 8",43
0,"CHARTER SECTOR LEA",2006,"SPED Level 1","grade KG",31
0,"CHARTER SECTOR LEA",2006,"SPED Level 1","grade 11",31
0,"CHARTER SECTOR LEA",2006,"SPED Level 1","PK3",12
0,"CHARTER SECTOR LEA",2006,"SPED Level 1","grade 9",33
0,"CHARTER SECTOR LEA",2006,"SPED Level 2","All",784
0,"CHARTER SECTOR LEA",2006,"SPED Level 2","grade 6",77
0,"CHARTER SECTOR LEA",2006,"SPED Level 2","grade 7",125
0,"CHARTER SECTOR LEA",2006,"SPED Level 2","grade 3",31
0,"CHARTER SECTOR LEA",2006,"SPED Level 2","grade 4",40
0,"CHARTER SECTOR LEA",2006,"SPED Level 2","grade 5",70
0,"CHARTER SECTOR LEA",2006,"SPED Level 2","grade 8",95
0,"CHARTER SECTOR LEA",2006,"SPED Level 2","grade 11",61
0,"CHARTER SECTOR LEA",2006,"SPED Level 2","grade 9",117
0,"CHARTER SECTOR LEA",2006,"SPED Level 2","grade 2",27
0,"CHARTER SECTOR LEA",2006,"SPED Level 2","grade 1",14
0,"CHARTER SECTOR LEA",2006,"SPED Level 2","grade 12",30
0,"CHARTER SECTOR LEA",2006,"SPED Level 2","grade 10",76
0,"CHARTER SECTOR LEA",2006,"SPED Level 2","grade KG",13
0,"CHARTER SECTOR LEA",2006,"SPED Level 3","All",386
0,"CHARTER SECTOR LEA",2006,"SPED Level 3","grade 7",57
0,"CHARTER SECTOR LEA",2006,"SPED Level 3","grade 11",19
0,"CHARTER SECTOR LEA",2006,"SPED Level 3","grade 12",25
0,"CHARTER SECTOR LEA",2006,"SPED Level 3","grade 8",63
0,"CHARTER SECTOR LEA",2006,"SPED Level 3","grade 4",23
0,"CHARTER SECTOR LEA",2006,"SPED Level 3","grade 9",43
0,"CHARTER SECTOR LEA",2006,"SPED Level 3","grade 6",36
0,"CHARTER SECTOR LEA",2006,"SPED Level 3","grade 3",17
0,"CHARTER SECTOR LEA",2006,"SPED Level 3","grade 5",30
0,"CHARTER SECTOR LEA",2006,"SPED Level 3","grade 2",18
0,"CHARTER SECTOR LEA",2006,"SPED Level 3","grade 10",39
0,"CHARTER SECTOR LEA",2006,"SPED Level 4","All",497
0,"CHARTER SECTOR LEA",2006,"SPED Level 4","ungraded",226
0,"CHARTER SECTOR LEA",2006,"SPED Level 4","grade 11",11
0,"CHARTER SECTOR LEA",2006,"SPED Level 4","grade 6",15
0,"CHARTER SECTOR LEA",2006,"SPED Level 4","grade 7",48
0,"CHARTER SECTOR LEA",2006,"SPED Level 4","grade 9",39
0,"CHARTER SECTOR LEA",2006,"SPED Level 4","grade 8",56
0,"CHARTER SECTOR LEA",2006,"SPED Level 4","grade 5",13
0,"CHARTER SECTOR LEA",2006,"SPED Level 4","grade 10",33
0,"CHARTER SECTOR LEA",2006,"SPED Level 4","grade 12",17
0,"CHARTER SECTOR LEA",2006,"LEP","All",1084
0,"CHARTER SECTOR LEA",2006,"LEP","grade AO",152
0,"CHARTER SECTOR LEA",2006,"LEP","grade 1",118
0,"CHARTER SECTOR LEA",2006,"LEP","grade 6",30
0,"CHARTER SECTOR LEA",2006,"LEP","grade 8",48
0,"CHARTER SECTOR LEA",2006,"LEP","PK4",122
0,"CHARTER SECTOR LEA",2006,"LEP","grade 12",38
0,"CHARTER SECTOR LEA",2006,"LEP","grade KG",120
0,"CHARTER SECTOR LEA",2006,"LEP","grade 3",58
0,"CHARTER SECTOR LEA",2006,"LEP","grade 5",36
0,"CHARTER SECTOR LEA",2006,"LEP","grade 9",38
0,"CHARTER SECTOR LEA",2006,"LEP","PK3",94
0,"CHARTER SECTOR LEA",2006,"LEP","grade 7",59
0,"CHARTER SECTOR LEA",2006,"LEP","grade 2",87
0,"CHARTER SECTOR LEA",2006,"LEP","grade 10",13
0,"CHARTER SECTOR LEA",2006,"LEP","grade 4",51
0,"CHARTER SECTOR LEA",2006,"LEP","grade 11",19
0,"CHARTER SECTOR LEA",2009,"All","All",27660
0,"CHARTER SECTOR LEA",2009,"All","grade AO",2093
0,"CHARTER SECTOR LEA",2009,"All","grade 12",931
0,"CHARTER SECTOR LEA",2009,"All","grade 9",2174
0,"CHARTER SECTOR LEA",2009,"All","grade 7",2099
0,"CHARTER SECTOR LEA",2009,"All","PK3",1423
0,"CHARTER SECTOR LEA",2009,"All","grade 11",1193
0,"CHARTER SECTOR LEA",2009,"All","grade KG",1913
0,"CHARTER SECTOR LEA",2009,"All","grade 8",2077
0,"CHARTER SECTOR LEA",2009,"All","PK4",2184
0,"CHARTER SECTOR LEA",2009,"All","grade 5",1581
0,"CHARTER SECTOR LEA",2009,"All","grade 10",1567
0,"CHARTER SECTOR LEA",2009,"All","grade 2",1519
0,"CHARTER SECTOR LEA",2009,"All","grade 6",2008
0,"CHARTER SECTOR LEA",2009,"All","grade 4",1435
0,"CHARTER SECTOR LEA",2009,"All","grade 1",1724
0,"CHARTER SECTOR LEA",2009,"All","grade 3",1514
0,"CHARTER SECTOR LEA",2009,"All","ungraded",225
0,"CHARTER SECTOR LEA",2009,"MALE","All",13340
0,"CHARTER SECTOR LEA",2009,"MALE","grade AO",902
0,"CHARTER SECTOR LEA",2009,"MALE","grade 12",383
0,"CHARTER SECTOR LEA",2009,"MALE","grade 9",1050
0,"CHARTER SECTOR LEA",2009,"MALE","grade 7",1024
0,"CHARTER SECTOR LEA",2009,"MALE","PK4",1085
0,"CHARTER SECTOR LEA",2009,"MALE","grade 10",676
0,"CHARTER SECTOR LEA",2009,"MALE","grade 2",832
0,"CHARTER SECTOR LEA",2009,"MALE","grade 6",961
0,"CHARTER SECTOR LEA",2009,"MALE","grade 4",715
0,"CHARTER SECTOR LEA",2009,"MALE","grade 1",847
0,"CHARTER SECTOR LEA",2009,"MALE","grade 8",990
0,"CHARTER SECTOR LEA",2009,"MALE","grade 11",522
0,"CHARTER SECTOR LEA",2009,"MALE","grade 3",766
0,"CHARTER SECTOR LEA",2009,"MALE","grade KG",969
0,"CHARTER SECTOR LEA",2009,"MALE","PK3",669
0,"CHARTER SECTOR LEA",2009,"MALE","grade 5",806
0,"CHARTER SECTOR LEA",2009,"MALE","ungraded",143
0,"CHARTER SECTOR LEA",2009,"FEMALE","All",14320
0,"CHARTER SECTOR LEA",2009,"FEMALE","grade AO",1191
0,"CHARTER SECTOR LEA",2009,"FEMALE","PK3",754
0,"CHARTER SECTOR LEA",2009,"FEMALE","grade 11",671
0,"CHARTER SECTOR LEA",2009,"FEMALE","grade KG",944
0,"CHARTER SECTOR LEA",2009,"FEMALE","grade 9",1124
0,"CHARTER SECTOR LEA",2009,"FEMALE","grade 8",1087
0,"CHARTER SECTOR LEA",2009,"FEMALE","grade 7",1075
0,"CHARTER SECTOR LEA",2009,"FEMALE","grade 5",775
0,"CHARTER SECTOR LEA",2009,"FEMALE","PK4",1099
0,"CHARTER SECTOR LEA",2009,"FEMALE","grade 2",687
0,"CHARTER SECTOR LEA",2009,"FEMALE","grade 4",720
0,"CHARTER SECTOR LEA",2009,"FEMALE","grade 1",877
0,"CHARTER SECTOR LEA",2009,"FEMALE","grade 6",1047
0,"CHARTER SECTOR LEA",2009,"FEMALE","grade 10",891
0,"CHARTER SECTOR LEA",2009,"FEMALE","grade 3",748
0,"CHARTER SECTOR LEA",2009,"FEMALE","ungraded",82
0,"CHARTER SECTOR LEA",2009,"FEMALE","grade 12",548
0,"CHARTER SECTOR LEA",2009,"AM7","All",13
0,"CHARTER SECTOR LEA",2009,"AS7","All",236
0,"CHARTER SECTOR LEA",2009,"AS7","grade AO",67
0,"CHARTER SECTOR LEA",2009,"AS7","grade KG",22
0,"CHARTER SECTOR LEA",2009,"AS7","grade 1",19
0,"CHARTER SECTOR LEA",2009,"AS7","PK3",10
0,"CHARTER SECTOR LEA",2009,"AS7","grade 2",15
0,"CHARTER SECTOR LEA",2009,"AS7","PK4",20
0,"CHARTER SECTOR LEA",2009,"AS7","grade 8",10
0,"CHARTER SECTOR LEA",2009,"AS7","grade 7",17
0,"CHARTER SECTOR LEA",2009,"AS7","grade 5",10
0,"CHARTER SECTOR LEA",2009,"AS7","grade 6",13
0,"CHARTER SECTOR LEA",2009,"BL7","All",22859
0,"CHARTER SECTOR LEA",2009,"BL7","grade AO",517
0,"CHARTER SECTOR LEA",2009,"BL7","grade 12",865
0,"CHARTER SECTOR LEA",2009,"BL7","grade 9",1998
0,"CHARTER SECTOR LEA",2009,"BL7","PK3",1188
0,"CHARTER SECTOR LEA",2009,"BL7","grade 7",1857
0,"CHARTER SECTOR LEA",2009,"BL7","grade 11",1131
0,"CHARTER SECTOR LEA",2009,"BL7","grade KG",1612
0,"CHARTER SECTOR LEA",2009,"BL7","grade 8",1828
0,"CHARTER SECTOR LEA",2009,"BL7","PK4",1758
0,"CHARTER SECTOR LEA",2009,"BL7","grade 5",1404
0,"CHARTER SECTOR LEA",2009,"BL7","grade 10",1474
0,"CHARTER SECTOR LEA",2009,"BL7","grade 2",1268
0,"CHARTER SECTOR LEA",2009,"BL7","grade 6",1765
0,"CHARTER SECTOR LEA",2009,"BL7","grade 4",1240
0,"CHARTER SECTOR LEA",2009,"BL7","grade 1",1450
0,"CHARTER SECTOR LEA",2009,"BL7","grade 3",1309
0,"CHARTER SECTOR LEA",2009,"BL7","ungraded",195
0,"CHARTER SECTOR LEA",2009,"HI7","All",3787
0,"CHARTER SECTOR LEA",2009,"HI7","grade AO",1491
0,"CHARTER SECTOR LEA",2009,"HI7","grade 7",175
0,"CHARTER SECTOR LEA",2009,"HI7","grade 1",180
0,"CHARTER SECTOR LEA",2009,"HI7","grade 8",195
0,"CHARTER SECTOR LEA",2009,"HI7","grade 2",176
0,"CHARTER SECTOR LEA",2009,"HI7","grade KG",182
0,"CHARTER SECTOR LEA",2009,"HI7","PK4",283
0,"CHARTER SECTOR LEA",2009,"HI7","grade 6",176
0,"CHARTER SECTOR LEA",2009,"HI7","grade 5",114
0,"CHARTER SECTOR LEA",2009,"HI7","grade 3",144
0,"CHARTER SECTOR LEA",2009,"HI7","grade 9",148
0,"CHARTER SECTOR LEA",2009,"HI7","grade 4",148
0,"CHARTER SECTOR LEA",2009,"HI7","grade 10",76
0,"CHARTER SECTOR LEA",2009,"HI7","PK3",160
0,"CHARTER SECTOR LEA",2009,"HI7","grade 12",63
0,"CHARTER SECTOR LEA",2009,"HI7","grade 11",58
0,"CHARTER SECTOR LEA",2009,"HI7","ungraded",18
0,"CHARTER SECTOR LEA",2009,"WH7","All",759
0,"CHARTER SECTOR LEA",2009,"WH7","PK4",118
0,"CHARTER SECTOR LEA",2009,"WH7","PK3",61
0,"CHARTER SECTOR LEA",2009,"WH7","grade 2",60
0,"CHARTER SECTOR LEA",2009,"WH7","ungraded",12
0,"CHARTER SECTOR LEA",2009,"WH7","grade KG",97
0,"CHARTER SECTOR LEA",2009,"WH7","grade 5",51
0,"CHARTER SECTOR LEA",2009,"WH7","grade 1",71
0,"CHARTER SECTOR LEA",2009,"WH7","grade 7",50
0,"CHARTER SECTOR LEA",2009,"WH7","grade 3",52
0,"CHARTER SECTOR LEA",2009,"WH7","grade AO",18
0,"CHARTER SECTOR LEA",2009,"WH7","grade 8",44
0,"CHARTER SECTOR LEA",2009,"WH7","grade 4",41
0,"CHARTER SECTOR LEA",2009,"WH7","grade 6",54
0,"CHARTER SECTOR LEA",2009,"WH7","grade 9",18
0,"CHARTER SECTOR LEA",2009,"SPED","All",2823
0,"CHARTER SECTOR LEA",2009,"SPED","grade 12",96
0,"CHARTER SECTOR LEA",2009,"SPED","grade 9",338
0,"CHARTER SECTOR LEA",2009,"SPED","grade 8",271
0,"CHARTER SECTOR LEA",2009,"SPED","grade 6",246
0,"CHARTER SECTOR LEA",2009,"SPED","PK4",77
0,"CHARTER SECTOR LEA",2009,"SPED","PK3",28
0,"CHARTER SECTOR LEA",2009,"SPED","grade 2",135
0,"CHARTER SECTOR LEA",2009,"SPED","grade 10",233
0,"CHARTER SECTOR LEA",2009,"SPED","grade 1",129
0,"CHARTER SECTOR LEA",2009,"SPED","grade 7",253
0,"CHARTER SECTOR LEA",2009,"SPED","ungraded",225
0,"CHARTER SECTOR LEA",2009,"SPED","grade 3",160
0,"CHARTER SECTOR LEA",2009,"SPED","grade KG",92
0,"CHARTER SECTOR LEA",2009,"SPED","grade 4",173
0,"CHARTER SECTOR LEA",2009,"SPED","grade 5",182
0,"CHARTER SECTOR LEA",2009,"SPED","grade 11",176
0,"CHARTER SECTOR LEA",2009,"SPED Level 1","All",738
0,"CHARTER SECTOR LEA",2009,"SPED Level 1","grade 12",30
0,"CHARTER SECTOR LEA",2009,"SPED Level 1","grade 9",47
0,"CHARTER SECTOR LEA",2009,"SPED Level 1","PK4",50
0,"CHARTER SECTOR LEA",2009,"SPED Level 1","PK3",19
0,"CHARTER SECTOR LEA",2009,"SPED Level 1","grade 7",58
0,"CHARTER SECTOR LEA",2009,"SPED Level 1","grade 2",67
0,"CHARTER SECTOR LEA",2009,"SPED Level 1","grade 1",73
0,"CHARTER SECTOR LEA",2009,"SPED Level 1","grade KG",57
0,"CHARTER SECTOR LEA",2009,"SPED Level 1","grade 3",68
0,"CHARTER SECTOR LEA",2009,"SPED Level 1","grade 4",59
0,"CHARTER SECTOR LEA",2009,"SPED Level 1","grade 10",38
0,"CHARTER SECTOR LEA",2009,"SPED Level 1","grade 11",37
0,"CHARTER SECTOR LEA",2009,"SPED Level 1","grade 6",47
0,"CHARTER SECTOR LEA",2009,"SPED Level 1","grade 5",50
0,"CHARTER SECTOR LEA",2009,"SPED Level 1","grade 8",34
0,"CHARTER SECTOR LEA",2009,"SPED Level 2","All",1074
0,"CHARTER SECTOR LEA",2009,"SPED Level 2","grade 8",126
0,"CHARTER SECTOR LEA",2009,"SPED Level 2","grade 2",50
0,"CHARTER SECTOR LEA",2009,"SPED Level 2","grade 1",41
0,"CHARTER SECTOR LEA",2009,"SPED Level 2","grade 10",83
0,"CHARTER SECTOR LEA",2009,"SPED Level 2","grade 6",129
0,"CHARTER SECTOR LEA",2009,"SPED Level 2","grade 9",145
0,"CHARTER SECTOR LEA",2009,"SPED Level 2","grade 12",51
0,"CHARTER SECTOR LEA",2009,"SPED Level 2","grade 5",92
0,"CHARTER SECTOR LEA",2009,"SPED Level 2","grade 7",124
0,"CHARTER SECTOR LEA",2009,"SPED Level 2","grade 3",54
0,"CHARTER SECTOR LEA",2009,"SPED Level 2","grade 4",75
0,"CHARTER SECTOR LEA",2009,"SPED Level 2","grade KG",22
0,"CHARTER SECTOR LEA",2009,"SPED Level 2","grade 11",69
0,"CHARTER SECTOR LEA",2009,"SPED Level 3","All",451
0,"CHARTER SECTOR LEA",2009,"SPED Level 3","grade 9",61
0,"CHARTER SECTOR LEA",2009,"SPED Level 3","grade 6",59
0,"CHARTER SECTOR LEA",2009,"SPED Level 3","grade 10",53
0,"CHARTER SECTOR LEA",2009,"SPED Level 3","grade 7",42
0,"CHARTER SECTOR LEA",2009,"SPED Level 3","grade 3",28
0,"CHARTER SECTOR LEA",2009,"SPED Level 3","grade 4",29
0,"CHARTER SECTOR LEA",2009,"SPED Level 3","grade 2",14
0,"CHARTER SECTOR LEA",2009,"SPED Level 3","grade 11",37
0,"CHARTER SECTOR LEA",2009,"SPED Level 3","grade 8",66
0,"CHARTER SECTOR LEA",2009,"SPED Level 3","grade 5",35
0,"CHARTER SECTOR LEA",2009,"SPED Level 3","grade 12",10
0,"CHARTER SECTOR LEA",2009,"SPED Level 4","All",560
0,"CHARTER SECTOR LEA",2009,"SPED Level 4","grade 8",45
0,"CHARTER SECTOR LEA",2009,"SPED Level 4","grade 6",11
0,"CHARTER SECTOR LEA",2009,"SPED Level 4","ungraded",225
0,"CHARTER SECTOR LEA",2009,"SPED Level 4","grade 9",85
0,"CHARTER SECTOR LEA",2009,"SPED Level 4","grade 3",10
0,"CHARTER SECTOR LEA",2009,"SPED Level 4","grade 4",10
0,"CHARTER SECTOR LEA",2009,"SPED Level 4","grade 10",59
0,"CHARTER SECTOR LEA",2009,"SPED Level 4","grade 7",29
0,"CHARTER SECTOR LEA",2009,"SPED Level 4","grade 11",33
0,"CHARTER SECTOR LEA",2009,"SPED Level 4","PK4",16
0,"CHARTER SECTOR LEA",2009,"SPED Level 4","grade 1",10
0,"CHARTER SECTOR LEA",2009,"LEP","All",1938
0,"CHARTER SECTOR LEA",2009,"LEP","grade 1",167
0,"CHARTER SECTOR LEA",2009,"LEP","grade 7",82
0,"CHARTER SECTOR LEA",2009,"LEP","grade 8",89
0,"CHARTER SECTOR LEA",2009,"LEP","grade 2",171
0,"CHARTER SECTOR LEA",2009,"LEP","grade 3",129
0,"CHARTER SECTOR LEA",2009,"LEP","grade 4",103
0,"CHARTER SECTOR LEA",2009,"LEP","grade KG",174
0,"CHARTER SECTOR LEA",2009,"LEP","PK4",295
0,"CHARTER SECTOR LEA",2009,"LEP","grade AO",222
0,"CHARTER SECTOR LEA",2009,"LEP","PK3",186
0,"CHARTER SECTOR LEA",2009,"LEP","grade 6",95
0,"CHARTER SECTOR LEA",2009,"LEP","grade 5",71
0,"CHARTER SECTOR LEA",2009,"LEP","grade 10",33
0,"CHARTER SECTOR LEA",2009,"LEP","grade 11",30
0,"CHARTER SECTOR LEA",2009,"LEP","grade 9",62
0,"CHARTER SECTOR LEA",2009,"LEP","grade 12",29
0,"CHARTER SECTOR LEA",2009,"Economy","All",8255
0,"CHARTER SECTOR LEA",2009,"Economy","grade 7",1412
0,"CHARTER SECTOR LEA",2009,"Economy","grade 8",1430
0,"CHARTER SECTOR LEA",2009,"Economy","grade 10",859
0,"CHARTER SECTOR LEA",2009,"Economy","grade 6",1300
0,"CHARTER SECTOR LEA",2009,"Economy","grade 4",947
0,"CHARTER SECTOR LEA",2009,"Economy","grade 2",21
0,"CHARTER SECTOR LEA",2009,"Economy","grade 3",1039
0,"CHARTER SECTOR LEA",2009,"Economy","grade 5",1063
0,"CHARTER SECTOR LEA",2009,"Economy","grade 9",56
0,"CHARTER SECTOR LEA",2009,"Economy","grade 1",25
0,"CHARTER SECTOR LEA",2009,"Economy","grade KG",14
0,"CHARTER SECTOR LEA",2009,"Economy","ungraded",65
0,"CHARTER SECTOR LEA",2009,"Economy","grade 11",11
0,"CHARTER SECTOR LEA",2010,"All","All",29364
0,"CHARTER SECTOR LEA",2010,"All","grade 11",1202
0,"CHARTER SECTOR LEA",2010,"All","PK3",1863
0,"CHARTER SECTOR LEA",2010,"All","grade 9",2195
0,"CHARTER SECTOR LEA",2010,"All","grade 4",1602
0,"CHARTER SECTOR LEA",2010,"All","grade 7",2049
0,"CHARTER SECTOR LEA",2010,"All","grade KG",2209
0,"CHARTER SECTOR LEA",2010,"All","grade AO",2281
0,"CHARTER SECTOR LEA",2010,"All","grade 6",2077
0,"CHARTER SECTOR LEA",2010,"All","grade 12",1021
0,"CHARTER SECTOR LEA",2010,"All","grade 10",1595
0,"CHARTER SECTOR LEA",2010,"All","grade 2",1681
0,"CHARTER SECTOR LEA",2010,"All","grade 5",1664
0,"CHARTER SECTOR LEA",2010,"All","grade 1",1984
0,"CHARTER SECTOR LEA",2010,"All","grade 8",1960
0,"CHARTER SECTOR LEA",2010,"All","PK4",2482
0,"CHARTER SECTOR LEA",2010,"All","grade 3",1499
0,"CHARTER SECTOR LEA",2010,"MALE","All",14111
0,"CHARTER SECTOR LEA",2010,"MALE","grade 7",982
0,"CHARTER SECTOR LEA",2010,"MALE","grade 9",1013
0,"CHARTER SECTOR LEA",2010,"MALE","grade KG",1102
0,"CHARTER SECTOR LEA",2010,"MALE","grade 4",807
0,"CHARTER SECTOR LEA",2010,"MALE","grade 12",447
0,"CHARTER SECTOR LEA",2010,"MALE","grade AO",974
0,"CHARTER SECTOR LEA",2010,"MALE","grade 11",521
0,"CHARTER SECTOR LEA",2010,"MALE","PK3",905
0,"CHARTER SECTOR LEA",2010,"MALE","grade 8",928
0,"CHARTER SECTOR LEA",2010,"MALE","grade 6",1023
0,"CHARTER SECTOR LEA",2010,"MALE","grade 2",840
0,"CHARTER SECTOR LEA",2010,"MALE","PK4",1221
0,"CHARTER SECTOR LEA",2010,"MALE","grade 3",794
0,"CHARTER SECTOR LEA",2010,"MALE","grade 10",743
0,"CHARTER SECTOR LEA",2010,"MALE","grade 1",1000
